epochs,train_losses,test_losses
0,0.16847329206944056,0.16398279655848375
1,0.16384442484826722,0.1616507719477509
2,0.16247466195643762,0.16107282431271452
3,0.16196203558774216,0.16084542303366092
4,0.16168203634235986,0.16069072794724223
5,0.1614830217487194,0.16065239216514277
6,0.16133390965574,0.16061704000851978
7,0.16120233216487168,0.16058793458930068
8,0.16108730962171558,0.1605942643883171
9,0.16098664944086202,0.1605893406452261
