epochs,train_losses,test_losses
0,0.15328510587146688,0.14254930842529664
1,0.14196517017337318,0.14018610898082956
2,0.1396053294344001,0.13925097496888045
3,0.1381495105976417,0.13876311566314684
4,0.13711928056217318,0.1385119709203828
