epochs,train_losses,test_losses
0,3.3487375576782226,0.49392099913954735
1,3.2163636789703367,0.4937771172821522
2,3.20646885471344,0.4910277669429779
3,3.200773921508789,0.49337970253825186
4,3.1989467338943482,0.4941889207363129
