epochs,train_losses,test_losses
0,0.13203431133522603,0.30969392528143036
1,0.09788865790743,0.30351114831501275
2,0.09655752954501647,0.3037499684013945
3,0.09598566050215267,0.3039751285923404
4,0.0956291897584749,0.3035048828469365
