epochs,train_losses,test_losses
0,0.22865486884624173,0.14399027183322297
1,0.14111358917784247,0.1386174119078229
2,0.13777890351946934,0.13556315601308314
3,0.1368546951422801,0.13510245203768267
4,0.13645064143831165,0.13512771755030345
5,0.1361252363866938,0.13490789082863539
6,0.13587426585699725,0.1345469021300798
7,0.13566167605283416,0.13587764082458317
