epochs,train_losses,test_losses
0,0.3154217270211276,0.3734152428172772
1,0.15478684424752231,0.33452030877077504
2,0.1332136458054396,0.3413690530981114
3,0.1265032800535361,0.31489338523227406
4,0.12525823765186064,0.3304169191059723
5,0.12251978742886571,0.31643534492628245
6,0.11972046187009491,0.31932713511138183
7,0.11895116223387833,0.35375946757255816
8,0.1191529994279976,0.31924319875006585
9,0.11767553034705772,0.3108396611961664
