epochs,train_losses,test_losses
0,-0.04396546924051695,0.30848547130823134
1,-0.442011248902039,0.3118875749409199
2,-0.496458579185337,0.3119921205937862
3,-0.5280456867934887,0.309869424700737
4,-0.551060260594359,0.3117180275917053
5,-0.5707965412028085,0.3100105072557926
