epochs,train_losses,test_losses
0,0.34437123549948334,0.41554081560739503
1,0.14882588136666394,0.3331448234861193
2,0.13185278174737788,0.33925594623182337
3,0.12755075840261565,0.3149329236812062
4,0.1244412722231957,0.31847884352105893
5,0.1220192005161722,0.31356005025844946
6,0.12046883408659018,0.31130171062704787
7,0.12022322459679301,0.3178269998505225
8,0.11874759017734472,0.31537174893165726
9,0.11795416555266255,0.3112727204082059
10,0.11624401096576706,0.31552686463384066
