epochs,train_losses,test_losses
0,0.15766241332236133,0.34480787806877006
1,0.10524879428379301,0.3141444000471856
2,0.09887549629411918,0.30637054001850667
3,0.09717207345850984,0.3047472057244804
4,0.09656700749791282,0.3037576395715299
5,0.09627847776250767,0.3039848459430073
6,0.09617222647352912,0.3037961515402282
7,0.09611613514470196,0.3043378801142619
