epochs,train_losses,test_losses
0,0.04389208056173235,0.5859714407539244
1,0.03089050772535041,0.4940547127962578
2,0.02596011668172221,0.43879431890409804
3,0.023088236408466904,0.40377299849212983
4,0.021502467692770894,0.37851970118792244
5,0.020060021030336675,0.3603729838160004
6,0.019103311809360323,0.3492367346525658
