t,x
0.0,0.0
0.1,0.0
0.2,-0.0004461665076115568
0.30000000000000004,-0.0009209676544830649
0.4,-0.0019767162561702663
0.5,-0.0026981374041943553
0.6,-0.0022805239621832944
0.7,-0.0026095173134402933
0.7999999999999999,-0.0021798358654118236
0.8999999999999999,-0.00113631146393481
0.9999999999999999,0.0010791935456835869
1.0999999999999999,0.0035940610079849998
1.2,0.0052355198963206645
1.3,0.006404344367969899
1.4000000000000001,0.00764829900605985
1.5000000000000002,0.00902734327088121
1.6000000000000003,0.010943110645131645
1.7000000000000004,0.0105553772991439
1.8000000000000005,0.008648291469482091
1.9000000000000006,0.007535176299051159
2.0000000000000004,0.007320714980006405
2.1000000000000005,0.008453361994704723
2.2000000000000006,0.00811106732622117
2.3000000000000007,0.006961585577567936
2.400000000000001,0.004917637515006717
2.500000000000001,0.0019404832043121282
2.600000000000001,0.00030738093086369223
2.700000000000001,6.946306365576194e-05
2.800000000000001,0.0023053077394806065
2.9000000000000012,0.004349886982303733
3.0000000000000013,0.005467134700515174
3.1000000000000014,0.007121883555614725
3.2000000000000015,0.0058969164526574466
3.3000000000000016,0.002748290886082395
3.4000000000000017,-0.00054359975701219
3.5000000000000018,-0.004894358880069723
3.600000000000002,-0.009450468223800535
3.700000000000002,-0.0106035976275187
3.800000000000002,-0.010348086914654477
3.900000000000002,-0.010398832888658656
4.000000000000002,-0.011136520821736362
4.100000000000001,-0.012706725350882069
4.200000000000001,-0.01145914102066207
4.300000000000001,-0.007734771793063483
4.4,-0.0033271913031530905
4.5,0.0027371328749947717
4.6,0.010550039877420862
4.699999999999999,0.013022222877046154
4.799999999999999,0.011013380116810917
4.899999999999999,0.007474830827002283
4.999999999999998,0.004825390443919023
5.099999999999998,0.0020234463980211273
5.1999999999999975,-0.0014359459468400006
5.299999999999997,-0.0043836633839807754
5.399999999999997,-0.007213826447438636
5.4999999999999964,-0.010627644991619193
5.599999999999996,-0.013385649391137079
5.699999999999996,-0.0027699332535863885
5.799999999999995,0.005015971488762186
5.899999999999995,0.009923270993716624
5.999999999999995,0.01602695820016208
6.099999999999994,0.024239490079313454
6.199999999999994,0.023958967626975622
6.299999999999994,0.018951562240943198
6.399999999999993,0.011986911970377413
6.499999999999993,0.005430219625755966
6.5999999999999925,-0.0004970697545937531
6.699999999999992,-0.004923513477937404
6.799999999999992,-0.00830207926598752
6.8999999999999915,-0.011262798028686896
6.999999999999991,-0.014344514726258901
7.099999999999991,-0.018902416426911796
7.19999999999999,-0.007487542517796597
7.29999999999999,-0.001560230259237223
7.39999999999999,-0.0021280835095448215
7.499999999999989,-0.005035063655627604
7.599999999999989,-0.007348978543868497
7.699999999999989,-0.008350256426843282
7.799999999999988,-0.00872311308647924
7.899999999999988,-0.010105275361436501
7.999999999999988,-0.012577772449110267
8.099999999999987,-0.01625901017187732
8.199999999999987,-0.005737136288937862
8.299999999999986,0.002102518609403645
8.399999999999986,0.005362336148545473
8.499999999999986,0.008781946860003352
8.599999999999985,0.013420472710892719
8.699999999999985,0.01412572268697534
8.799999999999985,0.011756434395215787
8.899999999999984,0.009339349153354987
8.999999999999984,0.0075413527493431946
9.099999999999984,0.00755290631120296
9.199999999999983,0.004982297744227563
9.299999999999983,0.0017256338505585258
9.399999999999983,-0.0002685608791734135
9.499999999999982,-0.0005859250338368485
9.599999999999982,-0.0006670719593588558
9.699999999999982,0.001129538691270669
9.799999999999981,0.0048997567704556514
9.89999999999998,0.010483593492696695
9.99999999999998,0.018020728475077175
10.09999999999998,0.02655346412782851
10.19999999999998,0.025286665673815812
10.29999999999998,0.019244279751032572
10.399999999999979,0.01161408815906472
10.499999999999979,0.003885924065771266
10.599999999999978,-0.0031596191584467165
10.699999999999978,-0.007065016949118675
10.799999999999978,-0.010133596784179303
10.899999999999977,-0.013578903265220004
10.999999999999977,-0.018446007771635742
11.099999999999977,-0.02455258631712103
11.199999999999976,-0.00865112374953229
11.299999999999976,0.0008578991560919316
11.399999999999975,0.0017746739675731965
11.499999999999975,-0.0006414215225985747
11.599999999999975,-0.0031612337891021433
11.699999999999974,-0.0031505039775959497
11.799999999999974,-0.0018988312310549023
11.899999999999974,-0.002083802297619016
11.999999999999973,-0.0016302832619873035
12.099999999999973,-0.0008293367049762913
12.199999999999973,0.003552303177606217
12.299999999999972,0.010705042184161004
12.399999999999972,0.020091417874608136
12.499999999999972,0.03314725151623858
12.599999999999971,0.04931372260338446
12.69999999999997,0.02253456370657071
12.79999999999997,-0.0010598723622062788
12.89999999999997,-0.009354567707686853
12.99999999999997,-0.013719474328258353
13.09999999999997,-0.020903320248581814
13.199999999999969,-0.006963710395136746
13.299999999999969,0.0009624151114957444
13.399999999999968,0.0024261730267078814
13.499999999999968,0.0017997731031498877
13.599999999999968,0.0014598763288257005
13.699999999999967,0.000996822139596073
13.799999999999967,0.0003719266223097522
13.899999999999967,0.0009999396251014017
13.999999999999966,0.00246869905325082
14.099999999999966,0.005624981640523207
14.199999999999966,0.006586918732781815
14.299999999999965,0.005397883736942636
14.399999999999965,0.003209378849042202
14.499999999999964,0.0006395091620767985
14.599999999999964,-0.0013732932574725075
14.699999999999964,-0.0018349642579777762
14.799999999999963,-0.0022899001334244005
14.899999999999963,-4.3281401304968905e-05
14.999999999999963,0.0031622192970947424
15.099999999999962,0.007921745822894847
15.199999999999962,0.008369295929149772
15.299999999999962,0.005997602858590859
15.399999999999961,0.0021622803712080287
15.499999999999961,-0.002474210500712025
15.59999999999996,-0.006853275728908886
15.69999999999996,-0.001567614171238252
15.79999999999996,0.0016076921637666378
15.89999999999996,0.002965403289495407
15.99999999999996,0.004892175853823673
16.09999999999996,0.00786072541152415
16.19999999999996,0.006239390729816082
16.29999999999996,0.002961549964384737
16.399999999999963,2.1036394426721637e-05
16.499999999999964,-0.0008808440881361472
16.599999999999966,0.0007030284431613076
16.699999999999967,0.0003209419368568847
16.79999999999997,-0.00121866046227958
16.89999999999997,-0.0052682086743264175
16.99999999999997,-0.010285792236436483
17.099999999999973,-0.01552000986180801
17.199999999999974,-0.005252041756741373
17.299999999999976,-0.0003874701479697224
17.399999999999977,-0.0005772954670951469
17.49999999999998,-0.0024389394751661436
17.59999999999998,-0.002664654156024867
17.69999999999998,-0.0037872440704054757
17.799999999999983,-0.004003697991246397
17.899999999999984,-0.005398904883444418
17.999999999999986,-0.006558755459770246
18.099999999999987,-0.006692589217401347
18.19999999999999,-0.006888101425463486
18.29999999999999,-0.007870136650270719
18.39999999999999,-0.008454662536389108
18.499999999999993,-0.009131259068798685
18.599999999999994,-0.00851802206145135
18.699999999999996,-0.0013278740108598093
18.799999999999997,0.0015602025424865922
18.9,0.0017653897778960258
19.0,0.00035521822322378714
19.1,-0.0014000417357098627
19.200000000000003,-0.0029775791962595604
19.300000000000004,-0.00413580130887458
19.400000000000006,-0.006039157176360409
19.500000000000007,-0.008515157325935777
19.60000000000001,-0.009719115309793249
19.70000000000001,-0.0017940838250465434
19.80000000000001,0.0016613784662187305
19.900000000000013,0.0020474085285525486
20.000000000000014,0.0009874330071757943
20.100000000000016,0.0017344788414717853
20.200000000000017,0.0025235212251228595
20.30000000000002,0.0028642038822291145
20.40000000000002,0.002493786108622189
20.50000000000002,0.0005904190249078132
20.600000000000023,-0.0018504323730659804
20.700000000000024,-0.003916717752072337
20.800000000000026,-0.005773056201398526
20.900000000000027,-0.006648649436982312
21.00000000000003,-0.007028147964262753
21.10000000000003,-0.006309981309720977
21.20000000000003,-0.00536302378273849
21.300000000000033,-0.004906000616047535
21.400000000000034,-0.006325943507119429
21.500000000000036,-0.009347629634304156
