epochs,train_losses,test_losses
0,0.8727076654248602,0.8657084077884146
1,0.6319706747733532,0.5072338746291648
2,0.5160459033165072,0.4977618703696505
3,0.5114896071610229,0.4967986167627132
4,0.5092433336003361,0.4966358800793001
