epochs,train_losses,test_losses
0,0.1777667380359191,0.13895961409343785
1,0.13930742216351635,0.13819076555672605
2,0.13843635368423274,0.13657202413844924
3,0.13803139000236697,0.13594179157659692
4,0.13768731141747712,0.13573282025633265
5,0.13746566444250016,0.13618940694733883
6,0.13728094179663144,0.1353695719159301
7,0.13718874838503736,0.13722010068571172
