epochs,train_losses,test_losses
0,0.21686434957502373,0.15609956614639206
1,0.14904956664361677,0.14210716669890658
2,0.14160277091255127,0.138098374602949
3,0.1394169365862359,0.13771645523118134
4,0.13864112557345248,0.13727928517736548
5,0.1383038600585584,0.13618001798937363
6,0.13810389895215097,0.13616035759894973
