epochs,train_losses,test_losses
0,0.37915446522003965,0.2414378437444461
1,0.25657924745297306,0.23242538534807708
2,0.24748726670006768,0.22558756836762114
3,0.24228476514347824,0.22297623326484461
4,0.2389941840997922,0.23155183731423776
5,0.23773105711559234,0.2230488215618577
6,0.23589526485377849,0.22004499781341155
7,0.23493002689211456,0.21968238354310946
8,0.23327896633369044,0.21893407160109643
9,0.2332053012908397,0.22028850710229123
