epochs,train_losses,test_losses
0,0.3234681862985305,0.36864239451737185
1,0.14913608748608334,0.331281757344997
2,0.13367664172306373,0.32798061323126937
3,0.1279540888108574,0.32733993461124256
4,0.12408780072966008,0.33671327058006734
5,0.1228007695934435,0.31552872594470294
6,0.12046040902622475,0.31012988950497183
7,0.11938837764305762,0.3359255296342513
8,0.11788423333491144,0.3124403183853704
9,0.11709266667586549,0.32519005090972175
10,0.11670502943912346,0.32083940139782974
